Seed,Horizon,Case,Step,Stage,GreedyErrorBefore,GreedyErrorAfter,GreedyImmediateReward,GreedyChosenActionNorm,LongErrorBefore,LongErrorAfter,LongImmediateReward,LongStateGreedyImmediateReward,LongChosenReturn,LongChosenActionNorm,ActionsDifferent,GreedyCurrentFinalProjectedError,LongCurrentFinalProjectedError,GreedyTrajectoryFinalError,LongTrajectoryFinalError,FinalTrajectoryGain
42,20,23,13,Late,0.4099253714084625,0.41033703088760376,-0.001002754201181233,0.45900991559028625,0.40891119837760925,0.4089522361755371,-9.925372432917356e-05,-9.925372432917356e-05,-0.0070405504666268826,0.46746766567230225,False,0.4144258201122284,0.41180017590522766,0.4129730463027954,0.4103729724884033,0.00260007381439209
42,20,23,14,Late,0.41033703088760376,0.4107752740383148,-0.0010661034611985087,0.4265861213207245,0.4089522361755371,0.4091058075428009,-0.0003738387022167444,-0.0003738387022167444,-0.006451638415455818,0.4341873824596405,False,0.41416120529174805,0.4115990698337555,0.4129730463027954,0.4103729724884033,0.00260007381439209
42,20,23,15,Late,0.4107752740383148,0.4112217128276825,-0.001084237708710134,0.4134911596775055,0.4091058075428009,0.4093248248100281,-0.0005333476583473384,-0.0005333476583473384,-0.005581846926361322,0.41954514384269714,False,0.4139111638069153,0.41139569878578186,0.4129730463027954,0.4103729724884033,0.00260007381439209
42,20,23,16,Late,0.4112217128276825,0.4116798937320709,-0.0011127664474770427,0.4768596291542053,0.4093248248100281,0.40955406427383423,-0.0005587614141404629,-0.0005587614141404629,-0.004449309781193733,0.48214468359947205,False,0.41364747285842896,0.4111500382423401,0.4129730463027954,0.4103729724884033,0.00260007381439209
42,20,23,17,Late,0.4116798937320709,0.41217073798179626,-0.001190031529404223,0.43882423639297485,0.40955406427383423,0.40986451506614685,-0.0007569064619019628,-0.0007569064619019628,-0.0034177210181951523,0.49449455738067627,False,0.41348007321357727,0.41095614433288574,0.4129730463027954,0.4103729724884033,0.00260007381439209
42,20,23,18,Late,0.41217073798179626,0.4125819206237793,-0.0009964185301214457,0.5277926325798035,0.40986451506614685,0.41009533405303955,-0.0005621638265438378,-0.0005621638265438378,-0.0018850488122552633,0.5317301750183105,False,0.41319888830184937,0.41063782572746277,0.4129730463027954,0.4103729724884033,0.00260007381439209
42,20,23,19,Late,0.4125819206237793,0.4129730463027954,-0.0009455160470679402,0.4838409125804901,0.41009533405303955,0.4103729724884033,-0.0006755311042070389,-0.0006755311042070389,-0.0006755311042070389,0.4860786199569702,False,0.41297218203544617,0.41037243604660034,0.4129730463027954,0.4103729724884033,0.00260007381439209
123,20,0,0,Early,0.2460298389196396,0.24307504296302795,0.012082082219421864,0.1538204550743103,0.2460298389196396,0.24414053559303284,0.007708634715527296,0.012082082219421864,0.1381615251302719,0.1516740769147873,True,0.21569566428661346,0.21428139507770538,0.20146694779396057,0.20363464951515198,-0.0021677017211914062
123,20,0,1,Early,0.24307504296302795,0.24020513892173767,0.0118764229118824,0.11064057797193527,0.24414053559303284,0.24143441021442413,0.01114567555487156,0.012085497379302979,0.1362273246049881,0.12341464310884476,True,0.21497829258441925,0.213047593832016,0.20146694779396057,0.20363464951515198,-0.0021677017211914062
123,20,0,2,Early,0.24020513892173767,0.23741266131401062,0.011693339794874191,0.15960544347763062,0.24143441021442413,0.2394278198480606,0.008345806039869785,0.01203756034374237,0.1324363648891449,0.15962988138198853,True,0.21443650126457214,0.21148638427257538,0.20146694779396057,0.20363464951515198,-0.0021677017211914062
123,20,0,3,Early,0.23741266131401062,0.23465824127197266,0.011669778265058994,0.13724921643733978,0.2394278198480606,0.2370966225862503,0.009784205816686153,0.012113059870898724,0.12978437542915344,0.16696405410766602,True,0.2136770337820053,0.21028564870357513,0.20146694779396057,0.20363464951515198,-0.0021677017211914062
123,20,0,4,Early,0.23465824127197266,0.2319938838481903,0.011418662033975124,0.13825200498104095,0.2370966225862503,0.23536349833011627,0.007336297072470188,0.01199562568217516,0.1260412335395813,0.1688331514596939,True,0.21278682351112366,0.20901909470558167,0.20146694779396057,0.20363464951515198,-0.0021677017211914062
123,20,0,5,Early,0.2319938838481903,0.2293790727853775,0.011334976181387901,0.1604769378900528,0.23536349833011627,0.2333981990814209,0.008383755572140217,0.012173120863735676,0.12341132760047913,0.17518897354602814,True,0.212088942527771,0.2080375999212265,0.20146694779396057,0.20363464951515198,-0.0021677017211914062
123,20,0,6,Middle,0.2293790727853775,0.22684425115585327,0.011112307198345661,0.16341057419776917,0.2333981990814209,0.23159293830394745,0.007763765752315521,0.011941798031330109,0.11888408660888672,0.16700561344623566,True,0.21123063564300537,0.20723658800125122,0.20146694779396057,0.20363464951515198,-0.0021677017211914062
123,20,0,7,Middle,0.22684425115585327,0.22445586323738098,0.01058436743915081,0.15596741437911987,0.23159293830394745,0.2294989824295044,0.009082277305424213,0.012000693008303642,0.11411982774734497,0.20182862877845764,True,0.21045254170894623,0.20661573112010956,0.20146694779396057,0.20363464951515198,-0.0021677017211914062
123,20,0,8,Middle,0.22445586323738098,0.22210505604743958,0.010527628473937511,0.17743265628814697,0.2294989824295044,0.2271513193845749,0.010282127186655998,0.011852151714265347,0.10748264938592911,0.16645678877830505,True,0.2096593976020813,0.2061110883951187,0.20146694779396057,0.20363464951515198,-0.0021677017211914062
123,20,0,9,Middle,0.22210505604743958,0.219821035861969,0.010336518287658691,0.21563968062400818,0.2271513193845749,0.22477054595947266,0.010536126792430878,0.011740820482373238,0.09934443235397339,0.21744471788406372,True,0.2085818201303482,0.20566967129707336,0.20146694779396057,0.20363464951515198,-0.0021677017211914062
123,20,0,10,Middle,0.219821035861969,0.2176208645105362,0.010058864019811153,0.20479878783226013,0.22477054595947266,0.2223658710718155,0.010755978524684906,0.011549463495612144,0.09054133296012878,0.20596888661384583,True,0.2076941579580307,0.20531350374221802,0.20146694779396057,0.20363464951515198,-0.0021677017211914062
123,20,0,11,Middle,0.2176208645105362,0.2155214101076126,0.00969318300485611,0.20007732510566711,0.2223658710718155,0.220022514462471,0.010593924671411514,0.011305154301226139,0.08122194558382034,0.20115222036838531,True,0.2068966031074524,0.2050188034772873,0.20146694779396057,0.20363464951515198,-0.0021677017211914062
123,20,0,12,Middle,0.2155214101076126,0.21348054707050323,0.009514546021819115,0.2527788579463959,0.220022514462471,0.21775957942008972,0.010337932966649532,0.011052526533603668,0.0718638002872467,0.22788944840431213,True,0.20591744780540466,0.20476555824279785,0.20146694779396057,0.20363464951515198,-0.0021677017211914062
123,20,0,13,Late,0.21348054707050323,0.2115502953529358,0.009082634001970291,0.22762750089168549,0.21775957942008972,0.2154393345117569,0.010711748152971268,0.010785328224301338,0.06265421956777573,0.22597458958625793,True,0.20504119992256165,0.20453454554080963,0.20146694779396057,0.20363464951515198,-0.0021677017211914062
123,20,0,14,Late,0.2115502953529358,0.2096630483865738,0.008961065672338009,0.28837430477142334,0.2154393345117569,0.21323345601558685,0.01029179710894823,0.010463097132742405,0.05294235423207283,0.29140505194664,True,0.2043442577123642,0.20433005690574646,0.20146694779396057,0.20363464951515198,-0.0021677017211914062
123,20,0,15,Late,0.2096630483865738,0.2078622281551361,0.008626065216958523,0.27387234568595886,0.21323345601558685,0.2111840397119522,0.009657409973442554,0.010106056928634644,0.043540604412555695,0.27484557032585144,True,0.20371194183826447,0.2041483223438263,0.20146694779396057,0.20363464951515198,-0.0021677017211914062
123,20,0,16,Late,0.2078622281551361,0.2061600387096405,0.008222621865570545,0.29234302043914795,0.2111840397119522,0.20913532376289368,0.009748546406626701,0.009754088707268238,0.0347125306725502,0.2804431617259979,True,0.20301751792430878,0.203979030251503,0.20146694779396057,0.20363464951515198,-0.0021677017211914062
123,20,0,17,Late,0.2061600387096405,0.20451822876930237,0.00799523200839758,0.33835187554359436,0.20913532376289368,0.20719754695892334,0.009308821521699429,0.00932688545435667,0.025634128600358963,0.29757818579673767,True,0.20243880152702332,0.2038424015045166,0.20146694779396057,0.20363464951515198,-0.0021677017211914062
123,20,0,18,Late,0.20451822876930237,0.20294877886772156,0.007702612318098545,0.3008171319961548,0.20719754695892334,0.2053510844707489,0.008951015770435333,0.008951015770435333,0.01691240258514881,0.3099769949913025,False,0.20192989706993103,0.2037227749824524,0.20146694779396057,0.20363464951515198,-0.0021677017211914062
123,20,0,19,Late,0.20294877886772156,0.20146694779396057,0.007328852079808712,0.2912561595439911,0.2053510844707489,0.20363464951515198,0.008393445052206516,0.008393445052206516,0.008393445052206516,0.32797467708587646,False,0.20146682858467102,0.20363469421863556,0.20146694779396057,0.20363464951515198,-0.0021677017211914062
123,20,1,0,Early,0.4056020975112915,0.40222615003585815,0.008357939310371876,0.2640121579170227,0.4056020975112915,0.40222615003585815,0.008357939310371876,0.008357939310371876,0.1772957295179367,0.2640121579170227,False,0.33970415592193604,0.33970415592193604,0.33922889828681946,0.3392103314399719,1.856684684753418e-05
123,20,1,1,Early,0.40222615003585815,0.398843377828598,0.008445649407804012,0.26159003376960754,0.40222615003585815,0.3988477289676666,0.0084346579387784,0.008445649407804012,0.16897103190422058,0.2816775143146515,True,0.3396974503993988,0.3396928608417511,0.33922889828681946,0.3392103314399719,1.856684684753418e-05
123,20,1,2,Early,0.398843377828598,0.3954457938671112,0.008554982021450996,0.30266258120536804,0.3988477289676666,0.39546874165534973,0.008507826365530491,0.00855628214776516,0.16058166325092316,0.2599167227745056,True,0.33968573808670044,0.33967745304107666,0.33922889828681946,0.3392103314399719,1.856684684753418e-05
123,20,1,3,Early,0.3954457938671112,0.39204615354537964,0.008633935824036598,0.27207210659980774,0.39546874165534973,0.39206793904304504,0.008636299520730972,0.008636299520730972,0.15216389298439026,0.2720235586166382,False,0.3396551311016083,0.3396468460559845,0.33922889828681946,0.3392103314399719,1.856684684753418e-05
123,20,1,4,Early,0.39204615354537964,0.3886779844760895,0.008628263138234615,0.26511603593826294,0.39206793904304504,0.38870617747306824,0.008611365221440792,0.008631808683276176,0.14354389905929565,0.2595345675945282,True,0.33965811133384705,0.3396412432193756,0.33922889828681946,0.3392103314399719,1.856684684753418e-05
123,20,1,5,Early,0.3886779844760895,0.38526496291160583,0.008819818496704102,0.3166874349117279,0.38870617747306824,0.38529035449028015,0.008826317265629768,0.008826317265629768,0.13506297767162323,0.31662794947624207,False,0.3396150469779968,0.3395969569683075,0.33922889828681946,0.3392103314399719,1.856684684753418e-05
123,20,1,6,Middle,0.38526496291160583,0.38190123438835144,0.00876913033425808,0.2759498953819275,0.38529035449028015,0.3819258213043213,0.008770785294473171,0.008774211630225182,0.12628701329231262,0.2737811207771301,True,0.3396040201187134,0.33957988023757935,0.33922889828681946,0.3392103314399719,1.856684684753418e-05
123,20,1,7,Middle,0.38190123438835144,0.37853729724884033,0.008847354911267757,0.2989613711833954,0.3819258213043213,0.3785596191883087,0.008852671831846237,0.008852671831846237,0.11758806556463242,0.29890891909599304,False,0.3395792245864868,0.3395555317401886,0.33922889828681946,0.3392103314399719,1.856684684753418e-05
123,20,1,8,Middle,0.37853729724884033,0.3751727044582367,0.008927818387746811,0.30268964171409607,0.3785596191883087,0.3752019703388214,0.00890891533344984,0.008932898752391338,0.10885340720415115,0.308541476726532,True,0.3395429849624634,0.3395152986049652,0.33922889828681946,0.3392103314399719,1.856684684753418e-05
123,20,1,9,Middle,0.3751727044582367,0.3718163073062897,0.008986182510852814,0.3237825632095337,0.3752019703388214,0.3718428313732147,0.008992916904389858,0.008992916904389858,0.10006558895111084,0.32372424006462097,False,0.33950015902519226,0.3394741714000702,0.33922889828681946,0.3392103314399719,1.856684684753418e-05
123,20,1,10,Middle,0.3718163073062897,0.3684777021408081,0.009019496850669384,0.32413995265960693,0.3718428313732147,0.3685004711151123,0.009029066190123558,0.009029066190123558,0.09116162359714508,0.3240934908390045,False,0.3394695222377777,0.3394439220428467,0.33922889828681946,0.3392103314399719,1.856684684753418e-05
123,20,1,11,Middle,0.3684777021408081,0.3651653230190277,0.009029893204569817,0.32686036825180054,0.3685004711151123,0.36518362164497375,0.009041707031428814,0.009041707031428814,0.0821843147277832,0.32682642340660095,False,0.3394520580768585,0.3394263684749603,0.33922889828681946,0.3392103314399719,1.856684684753418e-05
123,20,1,12,Middle,0.3651653230190277,0.36186063289642334,0.009090850129723549,0.3353244960308075,0.36518362164497375,0.3618743419647217,0.009103136137127876,0.009103136137127876,0.07321702688932419,0.3352871239185333,False,0.3394264578819275,0.33940115571022034,0.33922889828681946,0.3392103314399719,1.856684684753418e-05
123,20,1,13,Late,0.36186063289642334,0.35858628153800964,0.009089432656764984,0.35628190636634827,0.3618743419647217,0.35859811305999756,0.00909451488405466,0.009104553610086441,0.06415145099163055,0.3266940712928772,True,0.3394167721271515,0.339388370513916,0.33922889828681946,0.3392103314399719,1.856684684753418e-05
123,20,1,14,Late,0.35858628153800964,0.35531386733055115,0.009167513810098171,0.37063851952552795,0.35859811305999756,0.3553191125392914,0.009185821749269962,0.009185821749269962,0.055135373026132584,0.37061169743537903,False,0.3393903970718384,0.33936166763305664,0.33922889828681946,0.3392103314399719,1.856684684753418e-05
123,20,1,15,Late,0.35531386733055115,0.3520488440990448,0.009231653064489365,0.3797692656517029,0.3553191125392914,0.3520493507385254,0.009244881570339203,0.009244881570339203,0.046071331948041916,0.3797377347946167,False,0.33934757113456726,0.3393203020095825,0.33922889828681946,0.3392103314399719,1.856684684753418e-05
123,20,1,16,Late,0.3520488440990448,0.34882035851478577,0.009212519973516464,0.3540474772453308,0.3520493507385254,0.3488175868988037,0.009222087450325489,0.009222087450325489,0.036894604563713074,0.35403627157211304,False,0.3393210470676422,0.33929717540740967,0.33922889828681946,0.3392103314399719,1.856684684753418e-05
123,20,1,17,Late,0.34882035851478577,0.3456040024757385,0.00926330778747797,0.3872227370738983,0.3488175868988037,0.3455957770347595,0.009278898127377033,0.009278898127377033,0.02775696851313114,0.3871883451938629,False,0.33929091691970825,0.3392685055732727,0.33922889828681946,0.3392103314399719,1.856684684753418e-05
123,20,1,18,Late,0.3456040024757385,0.34239670634269714,0.0093234246596694,0.40786412358283997,0.3455957770347595,0.3423835337162018,0.009337950497865677,0.009337950497865677,0.01859251782298088,0.40783292055130005,False,0.3392498791217804,0.339229553937912,0.33922889828681946,0.3392103314399719,1.856684684753418e-05
123,20,1,19,Late,0.34239670634269714,0.33922889828681946,0.009295079857110977,0.4231128692626953,0.3423835337162018,0.3392103314399719,0.009311024099588394,0.009311024099588394,0.009311024099588394,0.4230802655220032,False,0.3392288386821747,0.3392103612422943,0.33922889828681946,0.3392103314399719,1.856684684753418e-05
123,20,2,0,Early,0.3408999443054199,0.3376804292201996,0.009489129297435284,0.2126259058713913,0.3408999443054199,0.33770325779914856,0.009421349503099918,0.009489129297435284,0.19165682792663574,0.16732391715049744,True,0.28149673342704773,0.28144320845603943,0.2791224718093872,0.27923864126205444,-0.00011616945266723633
123,20,2,1,Early,0.3376804292201996,0.3344494700431824,0.00961405411362648,0.1633554846048355,0.33770325779914856,0.3345167934894562,0.009480038657784462,0.009616769850254059,0.18271662294864655,0.16883371770381927,True,0.2813788950443268,0.2813078463077545,0.2791224718093872,0.27923864126205444,-0.00011616945266723633
123,20,2,2,Early,0.3344494700431824,0.33123061060905457,0.009670843370258808,0.18205749988555908,0.3345167934894562,0.3313124477863312,0.009625153616070747,0.00967804528772831,0.1737496256828308,0.18344277143478394,True,0.28128448128700256,0.2811634838581085,0.2791224718093872,0.27923864126205444,-0.00011616945266723633
123,20,2,3,Early,0.33123061060905457,0.32800668478012085,0.009780753403902054,0.201205313205719,0.3313124477863312,0.328191876411438,0.009463151916861534,0.00978937093168497,0.16457593441009521,0.2094021886587143,True,0.2811633050441742,0.28103652596473694,0.2791224718093872,0.27923864126205444,-0.00011616945266723633
123,20,2,4,Early,0.32800668478012085,0.3247952163219452,0.009839067235589027,0.1885662078857422,0.328191876411438,0.32498422265052795,0.009821360930800438,0.009850990027189255,0.15555135905742645,0.18576155602931976,True,0.2810370624065399,0.2809132933616638,0.2791224718093872,0.27923864126205444,-0.00011616945266723633
123,20,2,5,Early,0.3247952163219452,0.32159632444381714,0.009897378273308277,0.20844553411006927,0.32498422265052795,0.3218194842338562,0.009785830043256283,0.009923581033945084,0.14619161188602448,0.1920783668756485,True,0.28094086050987244,0.2807835042476654,0.2791224718093872,0.27923864126205444,-0.00011616945266723633
123,20,2,6,Middle,0.32159632444381714,0.318417489528656,0.009933496825397015,0.2214401364326477,0.3218194842338562,0.31863778829574585,0.009935621172189713,0.00996654387563467,0.13681942224502563,0.2025255411863327,True,0.28083789348602295,0.2806674838066101,0.2791224718093872,0.27923864126205444,-0.00011616945266723633
123,20,2,7,Middle,0.318417489528656,0.3152526617050171,0.009988616220653057,0.21805372834205627,0.31863778829574585,0.3154957890510559,0.009909301064908504,0.010016823187470436,0.1272679567337036,0.19040563702583313,True,0.2807152271270752,0.28055956959724426,0.2791224718093872,0.27923864126205444,-0.00011616945266723633
123,20,2,8,Middle,0.3152526617050171,0.3121029734611511,0.010041017085313797,0.2286524474620819,0.3154957890510559,0.3123526871204376,0.010012221522629261,0.010069695301353931,0.11778880655765533,0.2314155548810959,True,0.2805830240249634,0.2804388403892517,0.2791224718093872,0.27923864126205444,-0.00011616945266723633
123,20,2,9,Middle,0.3121029734611511,0.3089776337146759,0.010063912719488144,0.2597346007823944,0.3123526871204376,0.3092297613620758,0.01004821714013815,0.010103918612003326,0.10819007456302643,0.22642740607261658,True,0.28046146035194397,0.2803228795528412,0.2791224718093872,0.27923864126205444,-0.00011616945266723633
123,20,2,10,Middle,0.3089776337146759,0.3058539032936096,0.010161270387470722,0.2544559836387634,0.3092297613620758,0.306092768907547,0.010195963084697723,0.010195963084697723,0.0986066684126854,0.25468629598617554,False,0.28030842542648315,0.2801925837993622,0.2791224718093872,0.27923864126205444,-0.00011616945266723633
123,20,2,11,Middle,0.3058539032936096,0.3027689456939697,0.010137551464140415,0.2878148555755615,0.306092768907547,0.3030003011226654,0.010154308751225471,0.010155605152249336,0.0888512134552002,0.2880467474460602,True,0.2801553010940552,0.28006917238235474,0.2791224718093872,0.27923864126205444,-0.00011616945266723633
123,20,2,12,Middle,0.3027689456939697,0.29970481991767883,0.010171537287533283,0.2759297788143158,0.3030003011226654,0.29991933703422546,0.010219916701316833,0.010219916701316833,0.07910691201686859,0.27615925669670105,False,0.2800203859806061,0.2799542546272278,0.2791224718093872,0.27923864126205444,-0.00011616945266723633
123,20,2,13,Late,0.29970481991767883,0.29666489362716675,0.010194666683673859,0.2913292646408081,0.29991933703422546,0.29687461256980896,0.010203516110777855,0.010230416432023048,0.069342702627182,0.2916008532047272,True,0.27985879778862,0.27982667088508606,0.2791224718093872,0.27923864126205444,-0.00011616945266723633
123,20,2,14,Late,0.29666489362716675,0.2936665415763855,0.010157966986298561,0.28878873586654663,0.29687461256980896,0.2938583493232727,0.010211775079369545,0.010211775079369545,0.059499628841876984,0.28900450468063354,False,0.27973732352256775,0.2797258198261261,0.2791224718093872,0.27923864126205444,-0.00011616945266723633
123,20,2,15,Late,0.2936665415763855,0.29069510102272034,0.010169767774641514,0.2991812229156494,0.2938583493232727,0.29087522625923157,0.010203162208199501,0.010212128981947899,0.04966151714324951,0.29943618178367615,True,0.27960526943206787,0.2796212434768677,0.2791224718093872,0.27923864126205444,-0.00011616945266723633
123,20,2,16,Late,0.29069510102272034,0.2877610921859741,0.010143924504518509,0.34972670674324036,0.29087522625923157,0.2879243791103363,0.010196436196565628,0.010209530591964722,0.039790354669094086,0.34996557235717773,True,0.27948907017707825,0.27952834963798523,0.2791224718093872,0.27923864126205444,-0.00011616945266723633
123,20,2,17,Late,0.2877610921859741,0.284849613904953,0.010168824344873428,0.3418062627315521,0.2879243791103363,0.2849913239479065,0.01023891381919384,0.01023891381919384,0.029955875128507614,0.35227450728416443,False,0.2793608009815216,0.2794272005558014,0.2791224718093872,0.27923864126205444,-0.00011616945266723633
123,20,2,18,Late,0.284849613904953,0.28196579217910767,0.010175312869250774,0.3813026547431946,0.2849913239479065,0.28209030628204346,0.01023112703114748,0.01023112703114748,0.020087070763111115,0.3813900947570801,False,0.2792370915412903,0.2793237566947937,0.2791224718093872,0.27923864126205444,-0.00011616945266723633
123,20,2,19,Late,0.28196579217910767,0.2791224718093872,0.010135075077414513,0.3581277132034302,0.28209030628204346,0.27923864126205444,0.010160446166992188,0.010160446166992188,0.010160446166992188,0.3582500219345093,False,0.2791224718093872,0.27923864126205444,0.2791224718093872,0.27923864126205444,-0.00011616945266723633
123,20,3,0,Early,0.21979433298110962,0.21762949228286743,0.009898240678012371,0.149106964468956,0.21979433298110962,0.21806640923023224,0.007892709225416183,0.009898240678012371,0.02911633998155594,0.17932766675949097,True,0.21551905572414398,0.21348680555820465,0.19261525571346283,0.19407755136489868,-0.001462295651435852
123,20,3,1,Early,0.21762949228286743,0.21557629108428955,0.00947889406234026,0.13380369544029236,0.21806640923023224,0.21675914525985718,0.006013124715536833,0.009800970554351807,0.039298802614212036,0.20132732391357422,True,0.21423125267028809,0.20966270565986633,0.19261525571346283,0.19407755136489868,-0.001462295651435852
123,20,3,2,Early,0.21557629108428955,0.2135728895664215,0.009336119517683983,0.14873351156711578,0.21675914525985718,0.21496742963790894,0.008299366571009159,0.010146310552954674,0.043933965265750885,0.13527922332286835,True,0.2129383534193039,0.207442045211792,0.19261525571346283,0.19407755136489868,-0.001462295651435852
123,20,3,3,Early,0.2135728895664215,0.211720809340477,0.008709040470421314,0.14439192414283752,0.21496742963790894,0.2137158066034317,0.005838453769683838,0.009924548678100109,0.04994627833366394,0.19227911531925201,True,0.2117910534143448,0.20449422299861908,0.19261525571346283,0.19407755136489868,-0.001462295651435852
123,20,3,4,Early,0.211720809340477,0.20992735028266907,0.00850623194128275,0.13282418251037598,0.2137158066034317,0.2126213163137436,0.005133393220603466,0.009856567718088627,0.057099442929029465,0.18421083688735962,True,0.21048445999622345,0.20185445249080658,0.19261525571346283,0.19407755136489868,-0.001462295651435852
123,20,3,5,Early,0.20992735028266907,0.2082214206457138,0.008160560391843319,0.17897306382656097,0.2126213163137436,0.2118300497531891,0.0037277142982929945,0.01008517760783434,0.06400449573993683,0.19607074558734894,True,0.20892047882080078,0.19943882524967194,0.19261525571346283,0.19407755136489868,-0.001462295651435852
123,20,3,6,Middle,0.2082214206457138,0.20663945376873016,0.007626318838447332,0.16038960218429565,0.2118300497531891,0.21066756546497345,0.005501583218574524,0.010391260497272015,0.06835173070430756,0.2067539095878601,True,0.20795124769210815,0.19783471524715424,0.19261525571346283,0.19407755136489868,-0.001462295651435852
123,20,3,7,Middle,0.20663945376873016,0.20511077344417572,0.007425783202052116,0.2247130125761032,0.21066756546497345,0.21024994552135468,0.001984491478651762,0.010487043298780918,0.07101583480834961,0.2218080461025238,True,0.20583385229110718,0.1962255835533142,0.19261525571346283,0.19407755136489868,-0.001462295651435852
123,20,3,8,Middle,0.20511077344417572,0.20367565751075745,0.007021257653832436,0.1720779687166214,0.21024994552135468,0.21016210317611694,0.0004168599552940577,0.010948997922241688,0.07450192421674728,0.2438482940196991,True,0.20430618524551392,0.1951550394296646,0.19261525571346283,0.19407755136489868,-0.001462295651435852
123,20,3,9,Middle,0.20367565751075745,0.2023063600063324,0.006745286285877228,0.1991126537322998,0.21016210317611694,0.20942388474941254,0.0035166589077562094,0.011538258753716946,0.07642477005720139,0.20889665186405182,True,0.2029290497303009,0.19469881057739258,0.19261525571346283,0.19407755136489868,-0.001462295651435852
123,20,3,10,Middle,0.2023063600063324,0.20099930465221405,0.006482269149273634,0.2206750363111496,0.20942388474941254,0.2078939825296402,0.007331471424549818,0.011782858520746231,0.07409289479255676,0.22257563471794128,True,0.20145060122013092,0.19446785748004913,0.19261525571346283,0.19407755136489868,-0.001462295651435852
123,20,3,11,Middle,0.20099930465221405,0.19977793097496033,0.0060951365157961845,0.21150286495685577,0.2078939825296402,0.20598025619983673,0.009247303009033203,0.01149463839828968,0.06738927960395813,0.22319109737873077,True,0.19980934262275696,0.19434571266174316,0.19261525571346283,0.19407755136489868,-0.001462295651435852
123,20,3,12,Middle,0.19977793097496033,0.19866885244846344,0.005567021202296019,0.24928730726242065,0.20598025619983673,0.20398584008216858,0.009729077108204365,0.01091550663113594,0.05853284150362015,0.25696128606796265,True,0.197815403342247,0.19426965713500977,0.19261525571346283,0.19407755136489868,-0.001462295651435852
123,20,3,13,Late,0.19866885244846344,0.1975727677345276,0.005531818140298128,0.2586469054222107,0.20398584008216858,0.20238347351551056,0.007885729894042015,0.010163865983486176,0.04913085326552391,0.2520800232887268,True,0.19678187370300293,0.19420596957206726,0.19261525571346283,0.19407755136489868,-0.001462295651435852
123,20,3,14,Late,0.1975727677345276,0.1965615302324295,0.005131626967340708,0.23673568665981293,0.20238347351551056,0.2006736695766449,0.00848388485610485,0.00962101947516203,0.041416797786951065,0.24088050425052643,True,0.1956326812505722,0.19417257606983185,0.19261525571346283,0.19407755136489868,-0.001462295651435852
123,20,3,15,Late,0.1965615302324295,0.19561326503753662,0.004836271982640028,0.2714816629886627,0.2006736695766449,0.1990010142326355,0.00836968794465065,0.008844196796417236,0.03306833654642105,0.29554009437561035,True,0.19472360610961914,0.19414623081684113,0.19261525571346283,0.19407755136489868,-0.001462295651435852
123,20,3,16,Late,0.19561326503753662,0.19474488496780396,0.004449568688869476,0.28510332107543945,0.1990010142326355,0.1975165158510208,0.007487291935831308,0.007860620506107807,0.02477910742163658,0.27143409848213196,True,0.19395020604133606,0.19413049519062042,0.19261525571346283,0.19407755136489868,-0.001462295651435852
123,20,3,17,Late,0.19474488496780396,0.193976491689682,0.0039534796960651875,0.2811613082885742,0.1975165158510208,0.19621722400188446,0.006599501706659794,0.0068521746434271336,0.017410170286893845,0.27785709500312805,True,0.19327276945114136,0.19410747289657593,0.19261525571346283,0.19407755136489868,-0.001462295651435852
123,20,3,18,Late,0.193976491689682,0.1932661533355713,0.0036687038373202085,0.28967228531837463,0.19621722400188446,0.1950618475675583,0.005906232632696629,0.005949719808995724,0.010861579328775406,0.2961999773979187,True,0.1929076611995697,0.19409750401973724,0.19261525571346283,0.19407755136489868,-0.001462295651435852
123,20,3,19,Late,0.1932661533355713,0.19261525571346283,0.0033733914606273174,0.3339077830314636,0.1950618475675583,0.19407755136489868,0.005058668553829193,0.005058668553829193,0.005058668553829193,0.32849055528640747,False,0.19261528551578522,0.19407758116722107,0.19261525571346283,0.19407755136489868,-0.001462295651435852
123,20,4,0,Early,0.3472357988357544,0.3440043032169342,0.009349780157208443,0.1932344287633896,0.3472357988357544,0.3440166413784027,0.009314113296568394,0.009349780157208443,0.1903626173734665,0.18775047361850739,True,0.28706806898117065,0.28704530000686646,0.2850632965564728,0.28510570526123047,-4.240870475769043e-05
123,20,4,1,Early,0.3440043032169342,0.3407762348651886,0.009428432211279869,0.19979672133922577,0.3440166413784027,0.34082791209220886,0.009312461130321026,0.00942984875291586,0.1814403086900711,0.17412430047988892,True,0.28697702288627625,0.28693288564682007,0.2850632965564728,0.28510570526123047,-4.240870475769043e-05
123,20,4,2,Early,0.3407762348651886,0.3375359773635864,0.00955395307391882,0.20052732527256012,0.34082791209220886,0.3375861644744873,0.009557023644447327,0.009557023644447327,0.1725015640258789,0.20052634179592133,False,0.2868671715259552,0.2868257462978363,0.2850632965564728,0.28510570526123047,-4.240870475769043e-05
123,20,4,3,Early,0.3375359773635864,0.3343081474304199,0.009609092958271503,0.21205416321754456,0.3375861644744873,0.3343774974346161,0.009550766088068485,0.009615940973162651,0.16333100199699402,0.1903948187828064,True,0.2867947518825531,0.28671497106552124,0.2850632965564728,0.28510570526123047,-4.240870475769043e-05
